City,Country,State Province,Latitude (generated),Longitude (generated)
Berlin-Zehlendorf,DE,BE,,
Berlin-Wittenau,DE,BE,,
Berlin-Wilmersdorf,DE,BE,,
Berlin-Weißensee,DE,BE,,
Berlin-Wedding,DE,BE,,
Berlin-Treptow,DE,BE,,
Berlin-Tiergarten,DE,BE,,
Berlin-Tempelhof,DE,BE,,
Berlin-Tegel,DE,BE,,
Berlin-Steglitz,DE,BE,,
Berlin-Spandau,DE,BE,,
Berlin-Siemensstadt,DE,BE,,
Berlin-Schöneberg,DE,BE,,
Berlin-Reinickendorf,DE,BE,,
Berlin-Prenzlauer Berg,DE,BE,,
Berlin-Pankow,DE,BE,,
Berlin-Oberschöneweide,DE,BE,,
Berlin-Neukölln,DE,BE,,
Berlin-Mitte,DE,BE,,
Berlin-Marzahn,DE,BE,,
Berlin-Marienfelde,DE,BE,,
Berlin-Mariendorf,DE,BE,,
Berlin-Mahlsdorf,DE,BE,,
Berlin-Lichtenrade,DE,BE,,
Berlin-Lichtenberg,DE,BE,,
Berlin-Kreuzberg,DE,BE,,
Berlin-Köpenick,DE,BE,52.4431,13.5828
Berlin-Kladow,DE,BE,,
Berlin-Karlshorst,DE,BE,,
Berlin-Hohenschönhausen,DE,BE,,
Berlin-Hermsdorf,DE,BE,,
Berlin-Grünau,DE,BE,,
Berlin-Frohnau,DE,BE,,
Berlin-Friedrichshain,DE,BE,,
Berlin-Französisch Buchholz,DE,BE,,
Berlin-Charlottenburg,DE,BE,,
Berlin-Buch,DE,BE,,
Berlin-Biesdorf,DE,BE,,
Berlin-Altglienicke,DE,BE,,
Berlin-Adlershof,DE,BE,,
Berlin,DE,BE,52.5161,13.377
Zossen,DE,BB,52.2155,13.448
Ziesar,DE,BB,,
Zeuthen,DE,BB,,
Zernitz-Lohm,DE,BB,,
Zehdenick,DE,BB,,
Zechlin Dorf,DE,BB,,
Wustermark,DE,BB,,
Wriezen,DE,BB,,
Wolzig,DE,BB,,
Woltersdorf,DE,BB,,
Wittstock/Dosse,DE,BB,,
Wittenberge,DE,BB,52.9948,11.7528
Wildau,DE,BB,,
Wiesenburg,DE,BB,,
Werneuchen,DE,BB,,
Werder (Havel),DE,BB,,
Werder,DE,BB,52.3767,12.9337
Wendisch Rietz,DE,BB,,
Welzow,DE,BB,,
Wandlitz,DE,BB,52.7566,13.4729
Walsleben,DE,BB,,
Vetschau,DE,BB,,
Velten,DE,BB,,
Uckerland,DE,BB,,
Tröbitz,DE,BB,,
Treuenbrietzen,DE,BB,,
Trebbin,DE,BB,,
Teupitz,DE,BB,,
Templin,DE,BB,53.1183,13.5077
Telz,DE,BB,,
Teltow,DE,BB,52.3948,13.2829
Tauche,DE,BB,,
Strausberg,DE,BB,52.5767,13.8821
Straupitz,DE,BB,,
Storkow (Mark),DE,BB,,
Storkow,DE,BB,,
Stahnsdorf,DE,BB,,
Spremberg,DE,BB,51.5691,14.3735
Spreenhagen Spreenhagen,DE,BB,,
Spreenhagen,DE,BB,,
Senftenberg,DE,BB,51.5212,14.0048
Seelow,DE,BB,,
Seddiner See,DE,BB,,
Seddin,DE,BB,,
Schwielowsee,DE,BB,,
Schwerin,DE,BB,,
Schwedt (Oder),DE,BB,53.0644,14.2806
Schwarzheide,DE,BB,,
Schulzendorf,DE,BB,,
Schorfheide,DE,BB,,
Schönwalde,DE,BB,,
Schöneiche bei Berlin,DE,BB,,
Schöneiche,DE,BB,,
Schönefeld,DE,BB,,
Schmogrow-Fehrow,DE,BB,,
Schlieben,DE,BB,,
Schildow,DE,BB,,
Schenkenberg,DE,BB,,
Ruhland,DE,BB,,
Rüdersdorf bei Berlin,DE,BB,52.4714,13.7848
Rheinsberg Kleinzerlang,DE,BB,,
Rheinsberg,DE,BB,,
Rathenow,DE,BB,52.6095,12.3402
Rangsdorf,DE,BB,,
Pritzwalk,DE,BB,,
Prenzlau,DE,BB,53.3138,13.8615
Premnitz,DE,BB,,
Potsdam,DE,BB,52.3995,13.0479
Plattenburg,DE,BB,,
Pirow,DE,BB,,
Petershagen/Eggersdorf,DE,BB,,
Petershagen,DE,BB,,
Perleberg,DE,BB,,
Peitz,DE,BB,,
Panketal,DE,BB,52.6525,13.5284
Ortrand,DE,BB,,
Oranienburg,DE,BB,52.7564,13.2445
Oberkrämer,DE,BB,,
Nuthetal,DE,BB,,
Nuthe-Urstromtal,DE,BB,,
Nitzahn,DE,BB,,
Niemegk,DE,BB,,
Niedergörsdorf,DE,BB,,
Neuzelle,DE,BB,,
Neustadt (Dosse),DE,BB,,
Neuruppin,DE,BB,52.9228,12.8042
Neuenhagen bei Berlin,DE,BB,,
Neuenhagen,DE,BB,52.5269,13.689
Nennhausen,DE,BB,,
Nauen,DE,BB,52.6089,12.8792
NA,DE,BB,,
Münchehofe,DE,BB,,
Müncheberg,DE,BB,,
Müllrose,DE,BB,,
Mühlenbecker Land,DE,BB,,
Mühlenbeck,DE,BB,,
Mühlberg (Elbe),DE,BB,,
Mittenwalde,DE,BB,,
Milower Land,DE,BB,,
Michendorf,DE,BB,,
Märkische Heide,DE,BB,,
Mahlow,DE,BB,,
Madlitz-Wilmersdorf,DE,BB,,
Ludwigsfelde,DE,BB,52.3008,13.2615
Luckenwalde,DE,BB,52.0899,13.1716
Luckau,DE,BB,,
Lübbenau/Spreewald,DE,BB,,
Lübben,DE,BB,,
Löwenberger Land,DE,BB,,
Lochow,DE,BB,,
Linum,DE,BB,,
Linthe,DE,BB,,
Lehnin,DE,BB,,
Leegebruch,DE,BB,,
Lebusa,DE,BB,,
Lauchhammer,DE,BB,51.4941,13.76
Landkreis Prignitz,DE,BB,,
Landkreis Ostprignitz-Ruppin,DE,BB,,
Landkreis Oder-Spree,DE,BB,,
Landkreis Havelland,DE,BB,,
Landkreis Barnim,DE,BB,,
Kyritz,DE,BB,,
Küstriner Vorland,DE,BB,,
Kremmen,DE,BB,,
Krausnick-Groß Wasserburg,DE,BB,,
Krausnick,DE,BB,,
Koßdorf,DE,BB,,
Königs Wusterhausen,DE,BB,52.2966,13.6285
Kleinmachnow,DE,BB,52.4158,13.2244
Kleinkmehlen,DE,BB,,
Ketzin,DE,BB,,
Karstädt,DE,BB,,
Kallinchen,DE,BB,,
Jüterbog,DE,BB,,
Joachimsthal,DE,BB,,
Ihlow,DE,BB,,
Hoppegarten,DE,BB,52.5169,13.6718
Hönow,DE,BB,,
Hohenleipisch,DE,BB,,
Hohenbocka,DE,BB,,
Hohen Neuendorf,DE,BB,52.6701,13.2846
Herzberg (Elster),DE,BB,,
Henningsdorf,DE,BB,,
Hennigsdorf,DE,BB,52.634,13.2065
Heinersbrück,DE,BB,,
Heiligengrabe,DE,BB,,
Heckelberg,DE,BB,,
Halbe,DE,BB,,
Guteborn,DE,BB,,
Guhrow,DE,BB,,
Guben,DE,BB,51.9513,14.7166
Grünheide (Mark),DE,BB,,
Grünheide,DE,BB,,
Großräschen,DE,BB,,
Großmachnow,DE,BB,,
Großbeuthen,DE,BB,,
Großbeeren,DE,BB,,
Groß Pankow,DE,BB,,
Groß Leuthen,DE,BB,,
Groß Kreutz (Havel),DE,BB,,
Groß Kreutz,DE,BB,,
Groß Köris,DE,BB,,
Groß Kienitz,DE,BB,,
Groß Gottschow,DE,BB,,
Groß Glienicke,DE,BB,,
Groß Gaglow,DE,BB,,
Gröden,DE,BB,,
Grießen,DE,BB,,
Gransee,DE,BB,,
Gosen-Neu Zittau,DE,BB,,
Gosen Gosen,DE,BB,,
Golßen,DE,BB,,
Gnewikow,DE,BB,,
Glienicke/Nordbahn,DE,BB,,
Gerswalde,DE,BB,,
Genshagen,DE,BB,,
Fürstenwalde/Spree,DE,BB,,
Fürstenwalde,DE,BB,52.3575,14.0613
Fürstenberg/Havel,DE,BB,,
Freienbrink,DE,BB,,
Fredersdorf-Vogelsdorf,DE,BB,,
Fredersdorf,DE,BB,,
Frankfurt (Oder),DE,BB,52.3417,14.5543
Forst,DE,BB,51.7418,14.6433
Flughafen Berlin-Schönefeld,DE,BB,,
Finsterwalde,DE,BB,51.6315,13.7083
Fichtenhöhe,DE,BB,,
Fehrbellin,DE,BB,,
Falkensee,DE,BB,52.5696,13.0965
Falkenberg/Elster,DE,BB,,
Falkenberg,DE,BB,,
Erkner,DE,BB,,
Elsterwerda,DE,BB,,
Elstal,DE,BB,,
Eisenhüttenstadt,DE,BB,52.1398,14.6351
Eichhorst,DE,BB,,
Eberswalde-Finow,DE,BB,,
Eberswalde,DE,BB,52.8339,13.8127
Duben,DE,BB,,
Dreilinden,DE,BB,,
Drebkau,DE,BB,,
Doberlug-Kirchhain,DE,BB,,
Diensdorf-Radlow,DE,BB,,
Dauerthal,DE,BB,,
Dallgow-Döberitz,DE,BB,,
Dahme/Mark,DE,BB,,
Dahlwitz-Hoppegarten,DE,BB,,
Dahlewitz,DE,BB,,
Dabendorf,DE,BB,,
Crinitz,DE,BB,,
Cottbus,DE,BB,51.761,14.3313
Chorin,DE,BB,,
Carmzow-Wallmow,DE,BB,,
Calau,DE,BB,,
Byhlen,DE,BB,,
Burg (Spreewald),DE,BB,,
Brüssow,DE,BB,,
Brück,DE,BB,,
Briesen (Mark),DE,BB,,
Brieselang,DE,BB,,
Breydin,DE,BB,,
Breddin,DE,BB,,
Brandenburg an der Havel,DE,BB,,
Börnicke,DE,BB,,
Borkheide,DE,BB,,
Boitzenburger Land,DE,BB,,
Blankenfelde-Mahlow,DE,BB,52.3356,13.4135
Blankenfelde,DE,BB,,
Birkenwerder,DE,BB,,
Biesenthal,DE,BB,,
Bestensee,DE,BB,,
Bersteland,DE,BB,,
Bernau bei Berlin,DE,BB,52.6802,13.5828
Bergholz-Rehbrücke,DE,BB,,
Bergfelde,DE,BB,,
Bensdorf,DE,BB,,
Belzig,DE,BB,,
Beeskow,DE,BB,,
Beelitz Heilstätten,DE,BB,,
Beelitz,DE,BB,,
Baruth/Mark,DE,BB,,
Baruth,DE,BB,,
Bahnsdorf,DE,BB,,
Bad Wilsnack,DE,BB,,
Bad Saarow Bad Saarow,DE,BB,,
Bad Saarow,DE,BB,,
Bad Liebenwerda,DE,BB,,
Bad Freienwalde,DE,BB,,
Angermünde,DE,BB,53.0164,14.0004
Altlandsberg,DE,BB,,
Ahrensfelde,DE,BB,,
