"","city","stateProvince","country","ncity"
"5543","Untermarchtal","BW","DE",12
"5544","Untermeitingen","BY","DE",149
"5545","Untermerzbach","BY","DE",46
"5546","Untermünkheim","BW","DE",25
"5547","Unterneukirchen","BY","DE",35
"5548","Unterpleichfeld","BY","DE",39
"5549","Unterreichenbach","BW","DE",14
"5550","Unterreit","BY","DE",8
"5551","Unterroth","BY","DE",2
"5552","Unterschleißheim","BY","DE",651
"5553","Unterschneidheim","BW","DE",13
"5554","Untershausen","RP","DE",3
"5555","Untersiemau","BY","DE",89
"5556","Untersteinach","BY","DE",7
"5557","Untertürkheim","BW","DE",16
"5558","Unterwellenborn","TH","DE",99
"5559","Upahl","MV","DE",12
"5560","Upgant-Schott","NI","DE",103
"5561","Uplengen","NI","DE",14
"5562","Urbach","BW","DE",87
"5563","Urbach","TH","DE",34
"5564","Urbar","RP","DE",1
"5565","Urloffen","BW","DE",58
"5566","Urmitz","RP","DE",45
"5567","Ursberg","BY","DE",105
"5568","Ursensollen","BY","DE",49
"5569","Usedom","MV","DE",109
"5570","Usingen","HE","DE",204
"5571","Uslar","NI","DE",88
"5572","Uttenreuth","BY","DE",44
"5573","Utting am Ammersee","BY","DE",146
"5574","Utzenfeld","BW","DE",2
"5575","Utzerath","RP","DE",25
"5576","Vacha","TH","DE",66
"5577","Vachdorf","TH","DE",18
"5578","Vachendorf","BY","DE",16
"5579","Vaihingen (Stuttgart)","BW","DE",163
"5580","Vaihingen an der Enz","BW","DE",677
"5581","Vallendar","RP","DE",185
"5582","Valley","BY","DE",81
"5583","Valluhn","MV","DE",57
"5584","Varel","NI","DE",457
"5585","Varel Neuenwege","NI","DE",25
"5586","Varrel","NI","DE",10
"5587","Vastorf","NI","DE",8
"5588","Vaterstetten","BY","DE",235
"5589","Vechelde","NI","DE",92
"5590","Vechta","NI","DE",569
"5591","Vegesack","HB","DE",1
"5592","Veitsbronn","BY","DE",86
"5593","Veitshöchheim","BY","DE",314
"5594","Velbert","NW","DE",1592
"5595","Velburg","BY","DE",39
"5596","Velden","BY","DE",95
"5597","Velen","NW","DE",52
"5598","Vellahn","MV","DE",10
"5599","Vellmar","HE","DE",163
"5600","Velpke","NI","DE",23
"5601","Velten","BB","DE",333
"5602","Verden (Aller)","NI","DE",1157
"5603","Verkehrsflughafen Frankfurt am Main","HE","DE",32
"5604","Verl","NW","DE",670
"5605","Versmold","NW","DE",192
"5606","Vestenbergsgreuth","BY","DE",239
"5607","Vetschau","BB","DE",96
"5608","Vettelschoß","RP","DE",14
"5609","Vettweiß","NW","DE",57
"5610","Viechtach","BY","DE",317
"5611","Vienenburg","NI","DE",100
"5612","Viereth-Trunstadt","BY","DE",60
"5613","Vierkirchen","BY","DE",24
"5614","Viernheim","HE","DE",1031
"5615","Viersen","NW","DE",1338
"5616","Vilgertshofen","BY","DE",4
"5617","Villingen","HE","DE",10
"5618","Villingen-Schwenningen","BW","DE",2446
"5619","Villingendorf","BW","DE",37
"5620","Vilsbiburg","BY","DE",555
"5621","Vilseck","BY","DE",161
"5622","Vilsheim","BY","DE",11
"5623","Vilshofen","BY","DE",332
"5624","Visbek","NI","DE",123
"5625","Visselhövede","NI","DE",80
"5626","Vlotho","NW","DE",124
"5627","Voerde","NW","DE",318
"5628","Vogelsbergkreis","HE","DE",19
"5629","Vögelsen","NI","DE",7
"5630","Vogelweh","RP","DE",23
"5631","Vogt","BW","DE",12
"5632","Vogtareuth","BY","DE",18
"5633","Vohburg an der Donau","BY","DE",16
"5634","Vohenstrauß","BY","DE",1
"5635","Vöhl","HE","DE",97
"5636","Vöhrenbach","BW","DE",158
"5637","Vöhringen","BW","DE",18
"5638","Vöhringen","BY","DE",116
"5639","Volkach","BY","DE",73
"5640","Völkersbach","BW","DE",1
"5641","Völklingen","SL","DE",402
"5642","Volkmarsen","HE","DE",49
"5643","Vollersode","NI","DE",4
"5644","Vollmersweiler","RP","DE",59
"5645","Völschow","MV","DE",24
"5646","Volxheim","RP","DE",2
"5647","Vorbach","BY","DE",11
"5648","Vorderweidenthal","RP","DE",12
"5649","Vreden","NW","DE",160
"5650","Waakirchen","BY","DE",26
"5651","Wabern","HE","DE",21
"5652","Wachau","SN","DE",65
"5653","Wachenheim","RP","DE",12
"5654","Wachenroth","BY","DE",43
"5655","Wachsenburg","TH","DE",78
"5656","Wachtberg","NW","DE",182
"5657","Wachtendonk","NW","DE",8
"5658","Wächtersbach","HE","DE",216
"5659","Wackersdorf","BY","DE",491
"5660","Wadern","SL","DE",606
"5661","Wadersloh","NW","DE",89
"5662","Wadgassen","SL","DE",99
"5663","Wagenfeld","NI","DE",34
"5664","Wagenhoff","NI","DE",28
"5665","Waghäusel","BW","DE",209
"5666","Waging am See","BY","DE",7
"5667","Wahlenau","RP","DE",16
"5668","Wahlstedt","SH","DE",174
"5669","Wahlwies","BW","DE",107
"5670","Wahrenholz","NI","DE",8
"5671","Waiblingen","BW","DE",1589
"5672","Waibstadt","BW","DE",181
"5673","Waidhofen","BY","DE",53
"5674","Wain","BW","DE",2
"5675","Walchensee","BY","DE",4
"5676","Walchum","NI","DE",18
"5677","Wald","BY","DE",30
"5678","Wald-Michelbach","HE","DE",20
"5679","Waldachtal","BW","DE",352
"5680","Waldalgesheim","RP","DE",32
"5681","Waldaschaff","BY","DE",103
"5682","Waldböckelheim","RP","DE",66
"5683","Waldbreitbach","RP","DE",44
"5684","Waldbröl","NW","DE",333
"5685","Waldbronn","BW","DE",269
"5686","Waldbrunn","BW","DE",13
"5687","Waldbrunn","HE","DE",5
"5688","Waldbrunn (Westerwald)","HE","DE",9
"5689","Waldbüttelbrunn","BY","DE",43
"5690","Walddorfhäslach","BW","DE",53
"5691","Waldeck","HE","DE",188
"5692","Waldenbuch","BW","DE",38
"5693","Waldenburg","BW","DE",145
"5694","Waldenburg","SN","DE",262
"5695","Waldershof","BY","DE",200
"5696","Waldfeucht","NW","DE",61
"5697","Waldfischbach-Burgalben","RP","DE",34
"5698","Waldhambach","RP","DE",4
"5699","Waldhausen","NW","DE",2
"5700","Waldheim","SN","DE",68
"5701","Waldkirch","BW","DE",468
"5702","Waldkirchen","BY","DE",142
"5703","Waldkraiburg","BY","DE",435
"5704","Waldlaubersheim","RP","DE",34
"5705","Waldmohr","RP","DE",18
"5706","Waldmössingen","BW","DE",81
"5707","Waldmünchen","BY","DE",84
"5708","Waldsassen","BY","DE",55
"5709","Waldsee","RP","DE",1
"5710","Waldshut","BW","DE",31
"5711","Waldshut-Tiengen","BW","DE",835
"5712","Waldstetten","BW","DE",22
"5713","Waldweiler","RP","DE",20
"5714","Walheim","BW","DE",26
"5715","Walldorf","BW","DE",628
"5716","Walldorf","TH","DE",71
"5717","Walldürn","BW","DE",184
"5718","Wallenborn","RP","DE",3
"5719","Wallenhorst","NI","DE",273
"5720","Wallerfangen","SL","DE",62
"5721","Wallersdorf","BY","DE",233
"5722","Wallgau","BY","DE",7
"5723","Wallhalben","RP","DE",7
"5724","Wallmenroth","RP","DE",36
"5725","Wallmerod","RP","DE",4
"5726","Walluf","HE","DE",175
"5727","Walpertskirchen","BY","DE",1
"5728","Walschleben","TH","DE",24
"5729","Walsdorf","BY","DE",10
"5730","Walsleben","BB","DE",8
"5731","Walsrode","NI","DE",234
"5732","Waltenhofen","BY","DE",58
"5733","Waltershausen","TH","DE",209
"5734","Walthersdorf","SN","DE",7
"5735","Waltrop","NW","DE",246
"5736","Walzbachtal","BW","DE",76
"5737","Wamckow","MV","DE",3
"5738","Wanderup","SH","DE",31
"5739","Wandlitz","BB","DE",90
"5740","Wanfried","HE","DE",3
"5741","Wang","BY","DE",37
"5742","Wangels","SH","DE",31
"5743","Wangen","BW","DE",268
"5744","Wangen im Allgäu","BW","DE",538
"5745","Wangerland","NI","DE",219
"5746","Wangerland Hooksiel","NI","DE",22
"5747","Wangerooge","NI","DE",5
"5748","Wanzleben","ST","DE",99
"5749","Warburg","NW","DE",518
"5750","Wardenburg","NI","DE",81
"5751","Waren","MV","DE",210
"5752","Waren (Müritz)","MV","DE",193
"5753","Warendorf","NW","DE",402
"5754","Warin","MV","DE",24
"5755","Warmensteinach","BY","DE",21
"5756","Warmsen","NI","DE",35
"5757","Warnemünde","MV","DE",2
"5758","Warngau","BY","DE",4
"5759","Warnitz","MV","DE",9
"5760","Warnsdorf","SH","DE",55
"5761","Warstein","NW","DE",370
"5762","Wartburgkreis","TH","DE",9
"5763","Wartenberg","BY","DE",37
"5764","Wartenberg","HE","DE",17
"5765","Warthausen","BW","DE",24
"5766","Wasbek","SH","DE",92
"5767","Wäschenbeuren","BW","DE",135
"5768","Wassenberg","NW","DE",242
"5769","Wasserburg (Bodensee)","BY","DE",29
"5770","Wasserburg am Inn","BY","DE",607
"5771","Wasserliesch","RP","DE",9
"5772","Wassertrüdingen","BY","DE",43
"5773","Wasungen","TH","DE",6
"5774","Wathlingen","NI","DE",30
"5775","Wattenbek","SH","DE",42
"5776","Wattenscheid","NW","DE",10
"5777","Wechingen","BY","DE",3
"5778","Wechmar","TH","DE",7
"5779","Weddersleben","ST","DE",1
"5780","Wedel","SH","DE",876
"5781","Wedemark","NI","DE",310
"5782","Weener","NI","DE",79
"5783","Wees","SH","DE",3
"5784","Weesenstein","SN","DE",2
"5785","Weeze","NW","DE",103
"5786","Weferlingen","ST","DE",24
"5787","Weg","BY","DE",41
"5788","Wegberg","NW","DE",236
"5789","Wegscheid","BY","DE",18
"5790","Wehingen","BW","DE",160
"5791","Wehr","BW","DE",6
"5792","Wehretal","HE","DE",3
"5793","Wehrheim","HE","DE",69
"5794","Wehringen","BY","DE",50
"5795","Weibern","RP","DE",14
"5796","Weibersbrunn","BY","DE",22
"5797","Weichering","BY","DE",31
"5798","Weichs","BY","DE",42
"5799","Weida","TH","DE",37
"5800","Weiden","BY","DE",1450
"5801","Weidenberg","BY","DE",45
"5802","Weidenstetten","BW","DE",1
"5803","Weidhausen","TH","DE",4
"5804","Weidhausen bei Coburg","BY","DE",26
"5805","Weiding","BY","DE",2
"5806","Weigendorf","BY","DE",21
"5807","Weiherhammer","BY","DE",15
"5808","Weikersheim","BW","DE",146
"5809","Weil","BY","DE",3
"5810","Weil am Rhein","BW","DE",600
"5811","Weil der Stadt","BW","DE",225
"5812","Weil im Schönbuch","BW","DE",161
"5813","Weilbach","BY","DE",48
"5814","Weilburg","HE","DE",262
"5815","Weiler","RP","DE",101
"5816","Weiler-Simmerberg","BY","DE",71
"5817","Weilerbach","RP","DE",126
"5818","Weilerswist","NW","DE",132
"5819","Weilheim an der Teck","BW","DE",243
"5820","Weilheim in Oberbayern","BY","DE",506
"5821","Weilimdorf","BW","DE",42
"5822","Weilmünster","HE","DE",12
"5823","Weimar","HE","DE",113
"5824","Weimar","TH","DE",1138
"5825","Weimar (Lahn)","HE","DE",4
"5826","Weinbach","HE","DE",4
"5827","Weinbergen","TH","DE",10
"5828","Weinböhla","SN","DE",7
"5829","Weingarten","BW","DE",591
"5830","Weingarten","BY","DE",4
"5831","Weinheim","BW","DE",907
"5832","Weinolsheim","RP","DE",38
"5833","Weinsberg","BW","DE",303
"5834","Weinstadt","BW","DE",196
"5835","Weira","TH","DE",19
"5836","Weischlitz","SN","DE",119
"5837","Weisendorf","BY","DE",143
"5838","Weisenheim am Berg","RP","DE",13
"5839","Weisenheim am Sand","RP","DE",2
"5840","Weiskirchen","SL","DE",161
"5841","Weismain","BY","DE",112
"5842","Weiss","BY","DE",161
"5843","Weissach","BW","DE",628
"5844","Weissach im Tal","BW","DE",23
"5845","Weißandt-Gölzau","ST","DE",101
"5846","Weißbach","BW","DE",28
"5847","Weißenberg","SN","DE",31
"5848","Weißenburg in Bayern","BY","DE",516
"5849","Weißenfels","ST","DE",427
"5850","Weißenhorn","BY","DE",199
"5851","Weißenohe","BY","DE",16
"5852","Weißensberg","BY","DE",82
"5853","Weißensee","TH","DE",111
"5854","Weißenstadt","BY","DE",114
"5855","Weißenthurm","RP","DE",52
"5856","Weißwasser","SN","DE",272
"5857","Weitefeld","RP","DE",26
"5858","Weiterstadt","HE","DE",805
"5859","Weitnau","BY","DE",5
"5860","Welden","BY","DE",25
"5861","Welle","NI","DE",6
"5862","Wellendingen","BW","DE",84
"5863","Wellheim","BY","DE",35
"5864","Welschbillig","RP","DE",9
"5865","Welver","NW","DE",27
"5866","Welzheim","BW","DE",102
"5867","Welzow","BB","DE",43
"5868","Wembach","BW","DE",82
"5869","Wemding","BY","DE",125
"5870","Wendeburg","NI","DE",65
"5871","Wendelsheim","RP","DE",3
"5872","Wendelstein","BY","DE",211
"5873","Wenden","NW","DE",217
"5874","Wendisch Rietz","BB","DE",14
"5875","Wendland","UNKNOWN","DE",4
"5876","Wendlingen","BW","DE",214
"5877","Wendlingen am Neckar","BW","DE",271
"5878","Wendorf","MV","DE",29
"5879","Weng","BY","DE",22
"5880","Wennigsen","NI","DE",187
"5881","Wennigsen (Deister)","NI","DE",38
"5882","Wenningstedt","SH","DE",28
"5883","Wentorf","SH","DE",100
"5884","Wentorf bei Hamburg","SH","DE",102
"5885","Wenzenbach","BY","DE",23
"5886","Wenzendorf","NI","DE",2
"5887","Werdau","SN","DE",193
"5888","Werden","NW","DE",19
"5889","Werder","BB","DE",43
"5890","Werder (Havel)","BB","DE",385
"5891","Werdohl","NW","DE",330
"5892","Werl","NW","DE",399
"5893","Werlaburgdorf","NI","DE",9
"5894","Werlte","NI","DE",167
"5895","Wermelskirchen","NW","DE",699
"5896","Wermsdorf","SN","DE",14
"5897","Wernau","BW","DE",246
"5898","Wernberg-Köblitz","BY","DE",179
"5899","Wernburg","TH","DE",5
"5900","Werne","NW","DE",339
"5901","Werneck","BY","DE",124
"5902","Werneuchen","BB","DE",143
"5903","Wernigerode","ST","DE",581
"5904","Weroth","RP","DE",50
"5905","Wershofen","RP","DE",9
"5906","Wertach","BY","DE",15
"5907","Wertheim","BW","DE",781
"5908","Werther","NW","DE",41
"5909","Wertingen","BY","DE",254
"5910","Wesel","NW","DE",1106
"5911","Wesenberg","MV","DE",1
"5912","Wesendorf","NI","DE",58
"5913","Weser-Ems","NI","DE",42
"5914","Wesseling","NW","DE",900
"5915","Wesseln","SH","DE",23
"5916","Weßling","BY","DE",179
"5917","Westen","NW","DE",9
"5918","Westend","HB","DE",106
"5919","Westendorf","BY","DE",4
"5920","Wester-Ohrstedt","SH","DE",50
"5921","Westerau","SH","DE",2
"5922","Westerburg","RP","DE",157
"5923","Westerham","BY","DE",62
"5924","Westerheim","BW","DE",4
"5925","Westerholt","NI","DE",14
"5926","Westerkappeln","NW","DE",84
"5927","Westerland","SH","DE",36
"5928","Westernohe","RP","DE",28
"5929","Westerrönfeld","SH","DE",21
"5930","Westerstede","NI","DE",274
"5931","Westertimke","NI","DE",12
"5932","Westfalen","NW","DE",702
"5933","Westhausen","BW","DE",31
"5934","Westhofen","RP","DE",1
"5935","Westoverledingen","NI","DE",146
"5936","Westuffeln","HE","DE",39
"5937","Wettenberg","BW","DE",22
"5938","Wettenberg","HE","DE",199
"5939","Wetter","HE","DE",38
"5940","Wetter (Ruhr)","NW","DE",406
"5941","Wetteraukreis","HE","DE",27
"5942","Wetterzeube","ST","DE",5
"5943","Wettringen","BY","DE",4
"5944","Wettringen","NW","DE",102
"5945","Wettstetten","BY","DE",1
"5946","Wetzlar","HE","DE",2184
"5947","Wewelsfleth","SH","DE",7
"5948","Weyarn","BY","DE",24
"5949","Weyhausen","NI","DE",30
"5950","Weyhe","NI","DE",234
"5951","Wickede","NW","DE",283
"5952","Wickede (Ruhr)","NW","DE",2
"5953","Wickrath","NW","DE",26
"5954","Wiebelsheim","RP","DE",81
"5955","Wiedemar","SN","DE",350
"5956","Wiedenzhausen","BY","DE",57
"5957","Wiedergeltingen","BY","DE",6
"5958","Wiederitzsch","SN","DE",1
"5959","Wiefelstede","NI","DE",278
"5960","Wiehe","TH","DE",6
"5961","Wiehl","NW","DE",334
"5962","Wiek","MV","DE",97
"5963","Wiemersdorf","SH","DE",3
"5964","Wiernsheim","BW","DE",13
"5965","Wiesbaden","HE","DE",9506
"5966","Wiesbaum","RP","DE",2
"5967","Wiesen","BY","DE",13
"5968","Wiesenbach","BW","DE",11
"5969","Wiesenburg","BB","DE",54
"5970","Wiesenfeld","TH","DE",14
"5971","Wiesensteig","BW","DE",5
"5972","Wiesentheid","BY","DE",98
"5973","Wiesenttal","BY","DE",16
"5974","Wieseth","BY","DE",6
"5975","Wiesloch","BW","DE",528
"5976","Wiesmoor","NI","DE",104
"5977","Wiesthal","BY","DE",48
"5978","Wietmarschen","NI","DE",16
"5979","Wietze","NI","DE",121
"5980","Wietzen","NI","DE",8
"5981","Wiggensbach","BY","DE",22
"5982","Wildau","BB","DE",699
"5983","Wildberg","BW","DE",238
"5984","Wildeck","HE","DE",37
"5985","Wildenberg","BY","DE",32
"5986","Wildenfels","SN","DE",64
"5987","Wildeshausen","NI","DE",475
"5988","Wildflecken","BY","DE",45
"5989","Wildpoldsried","BY","DE",24
"5990","Wilhelmsburg","HH","DE",4
"5991","Wilhelmsdorf","BW","DE",40
"5992","Wilhelmsdorf","BY","DE",10
"5993","Wilhelmshaven","NI","DE",1267
"5994","Wilhelmsthal","BY","DE",7
"5995","Wilhermsdorf","BY","DE",14
"5996","Wilkau-Haßlau","SN","DE",126
"5997","Willebadessen","NW","DE",53
"5998","Willershausen","NI","DE",31
"5999","Willich","NW","DE",872
"6000","Willingen","HE","DE",12
"6001","Willingen (Upland)","HE","DE",93
"6002","Willmering","BY","DE",117
"6003","Willstätt","BW","DE",119
"6004","Wilnsdorf","NW","DE",192
"6005","Wilsdruff","SN","DE",371
"6006","Wilster","SH","DE",1
"6007","Wilthen","SN","DE",33
"6008","Wimsheim","BW","DE",224
"6009","Windach","BY","DE",136
"6010","Windberg","BY","DE",4
"6011","Windeck","NW","DE",49
"6012","Winden im Elztal","BW","DE",3
"6013","Windhagen","RP","DE",120
"6014","Windhof","NW","DE",72
"6015","Windischeschenbach","BY","DE",36
"6016","Windischleuba","TH","DE",68
"6017","Windsbach","BY","DE",117
"6018","Wingst","NI","DE",10
"6019","Winhöring","BY","DE",80
"6020","Winkel","ST","DE",14
"6021","Winkelhaid","BY","DE",14
"6022","Winklarn","BY","DE",58
"6023","Winnenden","BW","DE",841
"6024","Winnweiler","RP","DE",3
"6025","Winsen (Aller)","NI","DE",95
"6026","Winsen (Luhe)","NI","DE",540
"6027","Winterbach","BW","DE",311
"6028","Winterberg","NW","DE",252
"6029","Winterhausen","BY","DE",9
"6030","Winterhude","HH","DE",47
"6031","Winterlingen","BW","DE",16
"6032","Winzer","BY","DE",5
"6033","Wipfratal","TH","DE",33
"6034","Wipperfürth","NW","DE",545
"6035","Wirdum","NI","DE",5
"6036","Wirges","RP","DE",163
"6037","Wirsberg","BY","DE",27
"6038","Wischhafen","NI","DE",37
"6039","Wismar","MV","DE",2092
"6040","Wissen","RP","DE",251
"6041","Witten","NW","DE",1731
"6042","Wittenbeck","MV","DE",8
"6043","Wittenberge","BB","DE",303
"6044","Wittenborn","SH","DE",78
"6045","Wittenburg","MV","DE",86
"6046","Wittenförden","MV","DE",6
"6047","Wittgensdorf","SN","DE",52
"6048","Wittichenau","SN","DE",80
"6049","Wittingen","NI","DE",220
"6050","Wittlich","RP","DE",509
"6051","Wittlingen","BW","DE",21
"6052","Wittmund","NI","DE",102
"6053","Wittmund Carolinensiel","NI","DE",27
"6054","Wittstock/Dosse","BB","DE",168
"6055","Witzenhausen","HE","DE",76
"6056","Wöbbelin","MV","DE",5
"6057","Wolfach","BW","DE",33
"6058","Wolfegg","BW","DE",33
"6059","Wolfen","ST","DE",646
"6060","Wolfenbüttel","NI","DE",560
"6061","Wölfersheim","HE","DE",98
"6062","Wolfertschwenden","BY","DE",64
"6063","Wolfhagen","HE","DE",78
"6064","Wölfis","TH","DE",16
"6065","Wolframs-Eschenbach","BY","DE",47
"6066","Wolfratshausen","BY","DE",536
"6067","Wolfsberg","TH","DE",8
"6068","Wolfsburg","NI","DE",4428
"6069","Wolfschlugen","BW","DE",52
"6070","Wolfstein","RP","DE",73
"6071","Wolgast","MV","DE",161
"6072","Wolken","RP","DE",2
"6073","Wolkenstein","SN","DE",93
"6074","Wöllershof","BY","DE",13
"6075","Wöllstadt","HE","DE",5
"6076","Wöllstein","RP","DE",83
"6077","Wolmirstedt","ST","DE",124
"6078","Wolnzach","BY","DE",245
"6079","Wolpertshausen","BW","DE",51
"6080","Woltersdorf","BB","DE",29
"6081","Wolzig","BB","DE",24
"6082","Wonneberg","BY","DE",2
"6083","Worbis","TH","DE",29
"6084","Woringen","BY","DE",24
"6085","Worms","RP","DE",2232
"6086","Wörnitz","BY","DE",43
"6087","Worpswede","NI","DE",50
"6088","Wörrstadt","RP","DE",85
"6089","Wört","BW","DE",71
"6090","Worth","SH","DE",13
"6091","Wörth","BY","DE",20
"6092","Wörth am Main","BY","DE",64
"6093","Wörth am Rhein","RP","DE",437
"6094","Wörth an der Donau","BY","DE",97
"6095","Wörth an der Isar","BY","DE",29
"6096","Wörthsee","BY","DE",11
"6097","Wriezen","BB","DE",13
"6098","Wrist","SH","DE",2
"6099","Wülfershausen an der Saale","BY","DE",48
"6100","Wülfrath","NW","DE",312
"6101","Wulften","NI","DE",29
"6102","Wulkenzin","MV","DE",3
"6103","Wünschendorf","TH","DE",4
"6104","Wunsiedel","BY","DE",101
"6105","Wunstorf","NI","DE",832
"6106","Wuppertal","NW","DE",10088
"6107","Wurmannsquick","BY","DE",15
"6108","Wurmberg","BW","DE",17
"6109","Wurmlingen","BW","DE",17
"6110","Wurmsham","BY","DE",10
"6111","Würselen","NW","DE",626
"6112","Wurster Nordseeküste","NI","DE",105
"6113","Wurzbach","TH","DE",8
"6114","Würzburg","BY","DE",6323
"6115","Wurzen","SN","DE",343
"6116","Wüschheim","RP","DE",10
"6117","Wüstenrot","BW","DE",25
"6118","Wustermark","BB","DE",448
"6119","Wustrow","NI","DE",59
"6120","Wutha-Farnroda","TH","DE",47
"6121","Wutöschingen","BW","DE",17
"6122","Wyk auf Föhr","SH","DE",70
"6123","Xanten","NW","DE",145
"6124","Zaberfeld","BW","DE",22
"6125","Zahna","ST","DE",49
"6126","Zaisenhausen","BW","DE",89
"6127","Zandt","BY","DE",112
"6128","Zapfendorf","BY","DE",103
"6129","Zarrentin","MV","DE",106
"6130","Zechlin Dorf","BB","DE",14
"6131","Zehdenick","BB","DE",83
"6132","Zeil","BY","DE",10
"6133","Zeil am Main","BY","DE",1
"6134","Zeithain","SN","DE",154
"6135","Zeitlarn","BY","DE",18
"6136","Zeitz","ST","DE",486
"6137","Zell","BW","DE",72
"6138","Zell","BY","DE",19
"6139","Zell","RP","DE",14
"6140","Zell am Harmersbach","BW","DE",58
"6141","Zell am Main","BY","DE",15
"6142","Zell im Wiesental","BW","DE",170
"6143","Zell unter Aichelberg","BW","DE",5
"6144","Zella-Mehlis","TH","DE",81
"6145","Zellingen","BY","DE",76
"6146","Zeltingen-Rachtig","RP","DE",7
"6147","Zenting","BY","DE",23
"6148","Zerbst","ST","DE",252
"6149","Zernitz-Lohm","BB","DE",39
"6150","Zetel","NI","DE",39
"6151","Zeulenroda","TH","DE",349
"6152","Zeuthen","BB","DE",111
"6153","Zeven","NI","DE",297
"6154","Ziegendorf","MV","DE",17
"6155","Zielitz","ST","DE",20
"6156","Zierenberg","HE","DE",6
"6157","Ziesar","BB","DE",80
"6158","Zimmern","BW","DE",7
"6159","Zimmern ob Rottweil","BW","DE",177
"6160","Zingst","MV","DE",227
"6161","Zirkow","MV","DE",161
"6162","Zirndorf","BY","DE",304
"6163","Zittau","SN","DE",279
"6164","Zollernalbkreis","BW","DE",13
"6165","Zolling","BY","DE",3
"6166","Zörbig","ST","DE",498
"6167","Zorge","NI","DE",18
